Time resolution is 1 ps
simtime = 930, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 930, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 930, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 940, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 940, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 940, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 940, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 940, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 950, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 950, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 950, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 950, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 950, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 960, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 960, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 960, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 960, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 960, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 970, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 970, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 970, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 970, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 970, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 980, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 980, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 980, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 980, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 980, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 990, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 990, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 990, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 990, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 990, CLK = 1, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 1000, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 1000, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 1000, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 1000, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
simtime = 1000, CLK = 0, J = 0, K = 0, Q = 1, QBAR = 0
